-6.09122224e-02 -2.39257606e-01 -4.46566497e-01
6.93678704e-02 -1.09593645e-01 -7.62180316e-02
-1.46124275e-01 7.51136826e-01 -1.75299876e-01
-1.99408771e-01 7.51623584e-02 -1.66050249e-01
-1.15887634e-01 1.87480566e-02 -1.01044359e-01
-9.95402386e-02 -1.59010788e-01 -1.92794034e-01
1.63012309e-02 8.02283591e-02 -1.26644846e-01
-6.52056245e-02 4.41869161e-02 -1.35058082e-01
3.87424599e-01 -6.05894123e-02 -6.84001128e-01
-1.32766982e-01 -5.82198428e-01 2.23551384e-02
-2.88127921e-01 6.11096974e-01 3.78115442e-01
1.97783953e-01 -1.58061145e-02 8.55492946e-02
-5.15372599e-02 -8.53727088e-02 9.38400036e-02
6.22306809e-02 3.61359885e-02 1.25543706e-01
-3.83210621e-02 1.17826634e-02 2.29180053e-02
5.56976689e-02 1.94513007e-01 -1.63626637e-01
1.45269477e-02 -2.49551756e-02 -2.90711163e-02
3.20030544e-01 -6.38662839e-01 -6.18994170e-01
-4.41833672e-02 -9.16537078e-02 1.44095141e-02
-1.90211560e-01 1.12854453e-02 4.14130640e-01
9.54970434e-02 -1.13880619e+00 1.28609031e-01
8.25873257e-02 8.42196168e-02 7.68564439e-02
-3.39007981e-02 1.90269539e-01 3.25520358e-01
4.11918274e-01 -1.21056488e-01 2.62031407e-01
7.25142182e-02 -3.75305898e-01 1.89347014e-01
1.38250246e-02 -3.69871428e-02 8.01271928e-02
-2.49375416e-02 1.96964461e-01 1.23335513e-01
-2.55486355e-02 1.37088946e-01 -6.14529122e-01
1.36352367e-01 7.81758450e-02 -2.80272461e-02
-8.17679374e-02 1.65768467e-02 -3.24501062e-01
1.02336575e-01 -3.88123817e-01 -1.04895113e-01
-3.36415251e-02 6.96675859e-01 -1.71675674e-01
6.63940941e-02 7.82901824e-01 -6.66095580e-01
2.06482982e-01 -1.37779557e-01 3.47642761e-01
1.34759160e-01 -7.27211510e-02 2.91822395e-02
3.28611455e-01 -3.82251241e-01 5.35091724e-01
1.88045429e-02 7.59039314e-02 -4.68812327e-02
-1.09938477e-01 7.77094407e-02 3.47120066e-01
-8.42343115e-02 -2.51374647e-01 -4.01579837e-01
-6.86534015e-02 2.43331625e-01 -8.86502698e-02
1.39499779e-01 2.61920112e-01 -1.69961185e-01
2.67720383e-01 -8.42161311e-02 -2.19291710e-01
-3.95130865e-01 2.92447620e-01 8.44082164e-02
-1.13893890e-01 3.84827196e-01 6.64657885e-02
1.74350605e-01 8.75458652e-01 -5.58444252e-01
1.22125221e-01 -3.31704580e-01 -4.15576942e-01
-2.95631412e-01 -5.41176866e-01 -2.47687194e-02
1.44525515e-01 -2.23760117e-02 1.29791193e-01
-1.55452567e-01 8.62185609e-01 -4.20661645e-01
-1.96894957e-01 -1.20060399e-01 -8.77722512e-02
1.97142341e-02 -2.34733194e-02 6.91791291e-02
4.12880071e-01 -4.10898292e-01 3.28555015e-01
4.86142938e-01 -7.38866049e-01 -4.42490827e-01
-1.02400774e-01 3.95216406e-01 -1.03610394e-01
-1.37103262e-01 2.56762555e-01 9.59316120e-02
-2.21752972e-01 -2.41463663e-01 4.55564192e-01
-8.69451938e-02 3.85193009e-02 -3.18393001e-01
6.55718132e-02 2.38872139e-01 -1.16240541e-01
-1.24197339e-01 4.21322948e-01 -2.73127107e-01
3.37797761e-01 -9.33953565e-01 -5.41796913e-01
-3.15305469e-01 6.56646810e-01 -3.74630108e-01
2.19264404e-01 -3.17892825e-02 1.52054280e-01
5.40084395e-02 6.65094438e-01 6.38880467e-01
-4.28107023e-01 -9.15037810e-01 2.05859561e-01
-1.84435262e-01 1.93690479e-01 1.27350612e-02
3.84490766e-01 9.70871532e-01 -3.67172703e-01
-4.84309473e-02 -1.90687533e-01 1.01571834e-01
-6.73691596e-01 6.15910131e-02 7.33768647e-02
-4.47565177e-02 2.60019936e-01 -1.78155594e-01
-7.48350017e-03 -3.49277070e-03 -1.18864237e-02
-4.01180078e-02 -2.16492261e-01 -4.28375411e-01
-4.95257203e-02 5.47326090e-01 1.80179947e-01
-1.73805604e-01 2.62314241e-01 -5.76749000e-01
-2.45449214e-01 1.08710036e-01 -3.94045029e-02
1.20067134e-01 -2.28657410e-01 -7.18748518e-02
5.25472293e-03 3.71321914e-02 7.08136800e-02
1.12327859e-02 -8.61127746e-01 -1.97403937e-03
3.75563864e-01 -3.46886244e-01 -1.02095513e-01
6.43700338e-02 -2.17362996e-01 -2.25690627e-01
-4.20773682e-02 -3.00374787e-02 2.18187059e-02
-1.61831656e-02 4.34365303e-02 -1.47757103e-01
5.74966742e-01 -6.37429892e-02 -3.98847466e-02
-1.00602347e-01 8.28496785e-01 -1.61448002e-01
-6.10670887e-03 -1.54857512e-01 -7.93302854e-03
9.17167243e-03 -8.14050202e-01 -2.85523205e-01
4.45764399e-01 4.14950378e-01 7.96879004e-02
-2.72184281e-01 4.70782547e-01 1.95997637e-01
-5.74196669e-02 2.76086020e-01 -3.32107166e-01
-4.13321008e-02 -1.16460061e-01 6.21938201e-01
4.21875525e-02 -8.45602338e-01 1.93624576e-01
-5.29844867e-02 3.38962577e-01 1.21796403e-01
3.15579039e-01 5.02661233e-01 7.15624341e-02
-3.45236154e-01 -8.06002197e-02 3.53600307e-01
-2.49170374e-02 -1.24237808e-01 -6.99874557e-02
1.39022006e-02 8.48676847e-02 2.01101107e-01
9.30007353e-02 -1.17336988e+00 -2.24831545e-01
5.68782606e-02 4.43333271e-01 4.87292002e-01
4.22270021e-01 6.29318464e-01 -1.89958226e-01
9.97910116e-02 -9.12285367e-01 2.51409291e-01
-6.66562527e-03 7.94204525e-03 2.71980032e-02
1.15300892e-01 -1.13991168e+00 -3.28441506e-01
6.93039817e-01 -4.74410829e-02 -1.99667347e-02
2.68305058e-01 3.18821505e-01 1.29872605e-01
1.31658969e-02 -7.27517125e-02 1.06805900e-01
-1.76883859e-02 2.91970630e-02 8.26726494e-02
4.76135126e-02 -2.53181860e-01 -5.26286098e-01
-1.35626840e-01 6.25917390e-01 -3.21498408e-01
-1.78404762e-02 4.43029574e-02 5.25510285e-02
4.65588640e-01 2.65610857e-01 2.94044958e-01
-3.08517271e-02 1.93408513e-01 5.32416039e-01
2.46646813e-02 3.36064538e-02 -4.07510255e-02
2.84903526e-01 7.26020794e-01 3.65733043e-01
-1.35240829e-01 3.31395313e-01 6.94826524e-02
4.63154095e-02 -1.82726985e-01 7.86547565e-02
-5.83473779e-02 1.58092452e-01 -1.08199662e-01
-2.10005352e-02 5.54653254e-01 2.01140785e-01
1.05364248e-01 1.17811552e+00 3.00770333e-01
2.04004984e-02 4.44902290e-02 6.06525153e-02
7.79822571e-03 2.88008894e-02 4.89894949e-02
4.54422090e-01 1.03434052e+00 -1.39822247e-02
-8.91215208e-02 -2.26724370e-02 -2.70869886e-01
-6.27561918e-02 8.53225780e-03 -1.33298837e-01
1.13137122e-02 8.30673289e-02 -6.31759347e-02
1.39265191e-02 -1.56577540e-01 -1.36165864e-01
2.89458181e-02 3.34030452e-01 4.67294904e-01
3.40836551e-02 -6.96356020e-01 -1.79764220e-01
-2.13455651e-01 -8.62250935e-01 5.77151053e-02
-1.36426414e-01 5.16297779e-01 -3.66264133e-03
1.83814936e-01 -8.43241886e-02 -1.61360727e-02
-6.75444133e-02 -5.38576376e-02 3.67234841e-01
2.88565128e-02 -1.75157505e-01 3.20961551e-02
-4.94995953e-03 -8.56023289e-03 -1.70312915e-02
2.36287993e-01 -1.87568568e-01 -1.05823690e-01
3.99753866e-02 2.86110259e-01 -3.04960709e-01
1.25864190e-01 -8.65365030e-01 -2.40522288e-01
1.06792774e-01 -7.64724159e-01 -2.44251605e-01
3.67504565e-02 -1.21430192e-01 1.09442437e-01
-1.72353054e-01 1.39591892e-01 -2.61699675e-01
-4.59735387e-03 1.56392454e-01 -6.72434057e-02
6.69275060e-02 1.67694098e-01 1.87139887e-01
4.98305896e-02 -7.99737731e-02 1.87892282e-02
2.20796340e-01 -1.42494461e-01 9.31538698e-02
-1.59046178e-01 -2.06259427e-01 2.97873368e-01
-1.19609243e-01 -1.05084055e+00 -4.57393003e-01
7.33466746e-02 7.55594100e-01 6.45923711e-01
-6.43482283e-03 8.32790696e-02 6.43257863e-02
2.10211300e-01 4.18233943e-01 -5.89851069e-02
-1.03671007e-02 -2.48853726e-01 2.31326588e-01
-3.06055736e-03 2.31710417e-01 -2.30953875e-01
-2.86047928e-01 5.08836486e-01 4.91086379e-01
-4.86966276e-02 -6.88812101e-01 1.37085044e-01
-5.06212505e-02 7.47308849e-02 -1.59324438e-01
4.01204216e-01 -2.04194322e-02 -1.35389298e-01
-4.35621554e-02 -2.66755647e-01 -3.09703814e-02
9.18977018e-02 5.51637702e-02 -1.22948098e-01
5.52902421e-02 -2.69638308e-01 8.73754730e-02
-1.77272317e-01 2.80694471e-01 -5.72528580e-02
2.30767870e-01 -2.68097923e-01 7.36344522e-02
1.03063502e-01 -9.27064477e-01 3.22511302e-02
-2.41545698e-02 -1.47063418e-01 3.83148180e-02
6.22605512e-02 2.87876781e-01 2.00914325e-01
1.76832570e-01 2.72747130e-01 9.26880469e-01
3.28546543e-02 -4.95167222e-02 1.25176500e-01
2.23408629e-01 -8.14042956e-02 -5.79749060e-01
-1.07975348e-02 4.68493277e-02 -2.57601027e-02
-1.99295202e-01 -9.63499537e-01 3.35220519e-01
1.15126527e-01 4.04861011e-01 7.67912904e-02
1.49814888e-02 -3.79795585e-02 -1.65064075e-02
-7.02106380e-02 -1.77413781e-01 -1.55490939e-01
-2.29598088e-02 3.53233027e-02 -7.81095924e-03
-1.07179645e-01 -1.04008194e-01 -4.94684226e-01
-2.21788412e-01 -1.08292270e-01 -2.07578695e-01
2.03992229e-01 7.28960238e-02 -8.96720316e-02
2.77295284e-01 -4.85114235e-01 -1.83540638e-01
-3.66491486e-02 -8.16406621e-03 -8.93230686e-02
-7.54736069e-02 4.39265951e-01 -9.63510589e-02
-1.23881629e-01 -6.17147460e-01 1.56263288e-01
-1.27661006e-02 8.46831815e-02 -2.20887038e-02
-1.19932149e-01 -2.52444134e-02 -1.52132907e-02
4.38013677e-02 -9.14938188e-02 7.93897336e-02
-7.92940938e-02 4.34556443e-01 2.08786191e-01
7.72138468e-02 -8.38911712e-02 3.37461656e-02
-3.31501103e-01 6.26728359e-01 5.49589608e-01
2.91377103e-02 3.65684668e-02 1.63133147e-02
-8.97422772e-02 1.00868310e+00 -2.24532749e-01
9.63728384e-03 1.60555323e-01 -1.63797012e-01
5.75103769e-02 6.91975690e-02 -1.46898225e-01
-9.94163013e-02 -2.06879741e-01 1.86336047e-01
-4.45575943e-02 -3.88908573e-01 -5.86875590e-01
4.61058704e-02 1.09551621e-01 1.27363935e-02
4.24152777e-01 -1.54894939e-01 -8.14811208e-02
-4.77727472e-03 -8.56787922e-02 5.65403700e-02
-2.92838184e-01 -3.68554883e-01 -4.17912321e-01
2.34069371e-01 1.08303445e-01 5.48278955e-02
3.91362574e-01 7.33312401e-01 6.00323718e-01
-3.44511365e-01 -1.03036322e-01 1.14362109e-01
-1.05833614e-02 3.14177769e-02 -1.83146181e-02
1.02430840e-01 2.68864666e-01 6.20191001e-01
-6.52191650e-03 2.86154231e-04 1.69223375e-01
-3.85188116e-01 -5.15587327e-01 1.37307426e-01
-1.60604775e-01 1.04307417e-01 1.10947006e-01
5.89324943e-02 -3.81349928e-01 3.16732232e-01
-6.09420099e-02 2.98316032e-02 7.44020350e-02
-1.23549627e-01 1.94064694e-01 -7.02038555e-02
-1.26426150e-01 6.39656556e-02 -3.91026390e-01
-3.80054207e-01 6.27659009e-01 -3.90837018e-01
-2.21055778e-01 -7.61990259e-02 1.43478042e-01
-2.46487689e-02 -1.14541539e-01 9.31263223e-02
1.02274328e-02 -1.09194247e-01 8.04852957e-03
1.99656671e-02 -5.54769649e-02 -9.99461141e-02
-1.31536692e-01 2.53490348e-01 3.64532445e-03
3.63767324e-02 5.48353376e-02 6.77373714e-02
3.26855747e-01 5.01079157e-01 2.34738808e-01
1.80199134e-01 -1.52082144e-01 -9.49250355e-01
2.56376413e-04 8.09359996e-04 1.17451220e-03
-2.46959458e-01 -1.29819930e-01 6.52361505e-02
2.69241720e-01 -1.22392871e+00 -5.60366635e-02
-2.99660546e-01 -4.83275002e-01 -8.52636996e-02
-5.07426774e-01 9.30668680e-02 1.05688737e-02
-2.30828869e-01 3.71998048e-01 -4.00822190e-02
-1.36758715e-01 -1.86320488e-03 -5.65839488e-02
1.85279862e-01 2.32703696e-01 2.12335036e-01
-1.58322582e-01 -7.74859657e-01 -7.31899372e-01
5.07027865e-03 2.91877960e-02 -4.50660138e-02
-4.34152842e-01 1.74037805e-01 3.70133583e-01
5.03384625e-02 1.04039621e-01 -6.43334224e-03
2.66323542e-01 4.48791762e-01 -3.39849973e-01
2.23447494e-01 2.78489992e-01 -6.27410002e-01
2.15381722e-02 -2.84624710e-01 1.16886165e-01
-1.15312223e-01 2.26192939e-01 -2.53483047e-01
-1.36437048e-01 1.76572931e-01 -2.85830538e-02
-3.04401830e-01 -2.10340835e-01 7.54031916e-02
2.59329791e-01 -2.81078806e-01 -2.57204849e-01
-3.11063596e-01 2.47349809e-01 2.81189645e-01
2.00854434e-01 9.12931376e-02 -5.99429904e-01
4.09336911e-02 -3.33669813e-01 -5.32245264e-01
-8.63327969e-02 7.23761059e-01 -4.74733303e-01
2.00229292e-01 -6.00626675e-01 -7.06341481e-01
1.05255999e-01 -8.27784268e-02 1.49823505e-03
-3.24970209e-02 -2.19821072e-01 1.00252951e-01
6.15054361e-03 4.41667193e-01 -1.38291665e-01
-1.39620552e-02 1.18860397e-01 -2.54810061e-02
3.99166531e-01 -5.22501136e-01 8.13935773e-02
-1.83207966e-03 -5.37189990e-02 6.66926271e-02
2.43756894e-01 -5.27427434e-02 -2.85023263e-02
-6.71050669e-02 1.28958697e-01 2.64638166e-01
-4.94375046e-02 -3.03633901e-01 -4.68736854e-01
-3.99509561e-02 -2.05503373e-01 -2.32327277e-01
3.66245935e-01 -4.68388252e-01 2.10288369e-01
9.59132447e-02 2.37228709e-01 -2.59299377e-01
1.60447035e-02 4.08145818e-02 7.13719014e-03
-2.39289082e-01 -1.54375613e-01 3.96925444e-01
-3.75488368e-01 6.37755083e-01 6.51834967e-02
-3.93081431e-01 -1.04647607e+00 -2.01115787e-01
4.77826685e-03 -4.26092661e-02 -1.79231516e-01
1.56019158e-02 -3.77277346e-02 2.85375812e-02
1.33535090e-01 -3.65822447e-02 1.96482962e-01
2.09211176e-01 1.76035312e-02 2.55936503e-01
-1.14412534e-02 -5.81990854e-02 2.93699092e-02
2.65763514e-01 -9.61189873e-01 2.88936053e-01
-1.88828757e-03 -1.33235768e+00 2.88564202e-02
-3.19631283e-01 -1.25999250e+00 -4.56697699e-02
-5.26641810e-03 -2.41420961e-02 -3.75989274e-03
-5.63821971e-03 1.84561294e-03 -9.31246606e-03
-3.17138001e-01 8.23830250e-01 -1.28974159e-01
1.03999696e-02 -2.40078459e-02 1.33159426e-01
-1.13549010e-02 5.97028373e-02 3.77535460e-02
-2.44546191e-01 -6.61018988e-01 -5.17943619e-01
-1.54742167e-01 3.91348450e-02 -1.92304859e-01
-1.40150741e-01 1.80864665e-01 2.55949186e-01
7.48504011e-02 -3.16935019e-01 -4.51981584e-02
2.69564143e-01 2.25587988e-01 4.97094933e-01
-2.33592547e-01 3.35152202e-01 5.11249482e-01
2.89314754e-02 -3.87680237e-02 -3.11732666e-01
1.36970360e-01 -1.57335099e-01 4.49001748e-02
4.34396819e-01 -1.34369194e-03 -6.55982747e-01
2.44586481e-03 -3.56099984e-01 8.01223521e-01
-5.60256163e-01 9.31097174e-02 3.27006266e-01
-2.48752265e-01 2.19963814e-01 -8.63138655e-01
-1.45964063e-01 -1.10089065e+00 1.07020473e-01
3.91219247e-01 -5.15794528e-01 1.81460715e-01
1.24283895e-01 -7.97711806e-02 3.80648086e-01
5.10707174e-01 -2.61158207e-02 -6.29298349e-01
7.18742092e-04 -2.48837137e-02 3.17750848e-02
-6.17873464e-03 1.41469670e-02 1.60867121e-01
-2.62414157e-02 -1.59395335e-01 -2.33700858e-01
8.45469161e-03 1.03397151e-01 4.73711492e-02
-2.77256015e-02 -1.37537436e-01 1.11867287e-01
1.36765502e-02 -7.85888721e-01 -3.96129440e-01
1.85625333e-01 -5.22307012e-01 -4.32541377e-01
7.46396018e-02 -1.09568344e-01 8.36007998e-02
1.26944499e-01 -2.60008536e-01 -9.91470037e-02
5.04430148e-01 -6.73970288e-01 3.63046140e-01
-2.59887742e-01 -2.61409331e-01 1.83441891e-01
-2.58566676e-02 1.71135674e-01 6.89492153e-02
1.44830135e-01 -4.40878630e-01 5.59373748e-02
5.35069259e-04 -5.88348745e-03 9.93830688e-02
-5.82317683e-02 1.80981676e-02 -6.09737349e-01
5.83302560e-02 -3.29707360e-01 4.52941713e-01
-4.50440105e-02 1.72475524e-01 6.76215269e-02
5.15583817e-01 -4.47979360e-02 1.83026090e-01
2.31412932e-02 -6.82276664e-02 1.73350405e-01
3.80872718e-02 -1.63192048e-01 -7.27919243e-03
4.57157744e-02 -5.94358190e-01 2.00050152e-01
-3.59288952e-01 -3.12706557e-01 -1.01174161e-01
-4.76968190e-02 -2.50735358e-01 1.30685113e-01
4.46704363e-01 4.54985570e-01 -5.75077403e-01
8.74320794e-05 2.49350058e-02 1.72128817e-02
-3.82499081e-01 6.50915930e-01 3.73821809e-01
-1.64943581e-01 -3.11208003e-01 -1.67869436e-01
4.01455438e-01 1.79735785e-01 6.54600083e-02
-4.39575698e-02 2.46760214e-01 1.44704461e-01
-2.78329595e-01 9.05084517e-02 1.27251813e-01
-2.87124824e-01 5.58145395e-01 1.78829835e-02
7.10966121e-02 8.25779998e-02 -1.24457014e-01
-3.05304571e-01 -8.71330774e-01 2.80525533e-01
-1.66787619e-01 5.13291784e-01 -1.80795461e-01
-1.40116029e-01 6.22600811e-01 -1.65728516e-01
-3.42862568e-02 5.11637441e-02 8.61772849e-03
-1.82946278e-02 -2.27788761e-02 -3.89240374e-02
5.63424000e-01 -3.46638587e-01 1.04042706e-01
2.04402003e-01 -1.23592573e-02 3.16468261e-01
1.94441552e-01 -4.47959637e-01 -2.33374790e-01
-2.58554408e-01 -3.31325988e-01 2.49123583e-01
1.56060311e-03 1.70801505e-02 -6.28253543e-03
1.83495287e-01 -1.78524592e-01 -2.74405710e-01
-3.59972746e-02 1.00781002e-01 1.20198108e-01
-4.53654913e-03 1.64436109e-01 1.05201055e-01
-1.78395922e-01 -5.88530827e-02 9.56478020e-02
-7.91049323e-02 -2.15780427e-01 2.20803327e-01
-2.97126158e-02 -2.81883100e-02 -8.05504154e-02
-2.88603968e-02 -1.96663075e-02 4.20396498e-02
-1.54877473e-01 -2.15027136e-01 -1.45905424e-01
1.48523186e-01 -1.51233829e-01 -7.94477066e-02
-6.09171047e-02 1.29668980e-01 -7.28428781e-02
-1.65382299e-01 4.66102082e-01 2.71673515e-01
1.78236391e-02 5.04476116e-01 1.51145988e-01
1.22527350e-01 -6.60591529e-01 2.73398518e-01
-1.04630607e-02 -6.26848933e-02 -1.08278436e-01
4.61248571e-02 5.15450284e-01 -7.64927433e-02
1.60510488e-01 3.96809157e-02 -4.41898127e-01
-3.31950719e-01 1.97569290e-01 4.09341282e-01
-5.79832402e-01 3.61889088e-01 -3.55465379e-01
-2.43907323e-02 -2.63062521e-01 -1.32157529e-01
2.12023815e-01 -1.16811403e+00 4.15878721e-01
-1.15957252e-01 -8.19111246e-02 2.92700204e-01
-5.54635873e-03 -5.73251314e-02 3.28470486e-02
2.42109437e-01 -5.68818710e-01 -2.32843071e-01
1.81987326e-01 1.12456668e-01 6.59114875e-01
-3.62177649e-01 -3.00278157e-01 7.14886454e-01
-2.87280584e-02 4.62824362e-02 3.41852326e-03
-8.31023322e-02 1.06331958e-01 -5.01898197e-02
-4.65298522e-01 2.78090689e-01 -5.11763061e-01
-3.84147836e-02 6.73666357e-03 -1.09590124e-01
-1.45022205e-01 -5.16946726e-01 5.82377040e-02
6.57195799e-02 2.65331145e-01 -3.30788947e-02
-3.70914041e-02 -6.69055363e-02 -9.68266951e-02
2.09870804e-02 4.08371524e-02 8.20348566e-02
-1.13137757e-01 2.09799339e-01 -2.56500095e-02
-1.66958529e-01 5.21879933e-01 -2.37301313e-01
2.99954886e-02 -1.29838666e+00 1.62992124e-01
2.02668242e-01 -2.35137438e-01 -6.12575522e-02
-1.52103277e-01 1.96421037e-02 3.38352585e-01
-4.66330039e-02 -9.72505036e-02 4.62772106e-02
1.15103555e-01 6.39867782e-01 -1.44384402e-01
-3.48330203e-01 -1.42479564e-01 -1.22364744e-03
-3.07163052e-02 1.95232094e-01 1.09535323e-01
-4.63312050e-01 -5.18366305e-01 3.53645187e-01
-4.56460414e-03 -1.88830497e-03 5.16667657e-03
2.29760596e-01 1.10257899e-01 7.20828811e-02
3.39595824e-02 1.73562518e-02 -1.35951421e-01
2.05036910e-01 2.28850223e-01 -4.27735422e-01
2.66135334e-02 2.00498218e-01 8.80563346e-02
-9.18737323e-03 -1.46711544e-01 2.73328882e-01
1.47633561e-01 -2.40059561e-01 -5.78413022e-01
-4.13235436e-01 -9.47858090e-01 -1.77357877e-01
-6.68701035e-02 5.67570214e-01 2.30425602e-01
8.01114933e-02 -2.81069129e-01 -6.28911517e-02
-1.42490255e-01 -1.07629281e-01 1.57668477e-01
-3.01928736e-01 1.58768889e-02 1.77583151e-01
-1.37665643e-02 -1.37291324e-01 2.78979428e-02
1.92875335e-01 2.51423871e-01 2.85549943e-02
-8.99615870e-03 -2.47839448e-02 1.24471917e-02
-3.63907731e-01 1.01974415e-01 5.03545679e-01
4.37474468e-01 -3.59302555e-01 6.90069941e-02
-2.78541225e-01 -6.47285695e-01 -6.69232668e-01
-2.28803781e-01 1.42053397e-01 1.43154215e-01
-6.87110666e-02 1.51756704e-02 -2.91603153e-01
1.23931696e-01 1.58964562e-02 -4.97622876e-01
4.83537431e-01 3.03864771e-01 -6.84593808e-01
-3.25415623e-01 -1.12974015e-01 -1.34385084e-01
-7.23753437e-02 -1.83349519e-02 -8.44471051e-03
2.89284868e-01 3.71511405e-01 -6.90158392e-01
4.89967888e-01 -5.45854101e-01 -1.01235357e-01
-3.22094933e-01 -1.71995878e-01 1.07457486e-01
-1.43870350e-01 -4.26427876e-01 -1.02782708e-02
-1.06566515e-01 -2.84616479e-01 -2.27650888e-02
-4.10281571e-02 -4.03118359e-02 8.56047875e-02
-2.68912555e-02 5.60099173e-02 3.81361538e-03
6.06719468e-01 4.79239239e-01 -1.38165969e-01
9.39315446e-02 -1.19514258e-01 2.10243280e-02
-3.34707590e-02 6.37845054e-02 -3.75651023e-02
4.69134511e-02 -7.76946088e-02 2.49560221e-02
-1.06214209e-02 -3.78172905e-02 3.82049247e-02
8.50549442e-02 -2.84739982e-02 -3.16195222e-01
5.70468689e-02 -3.95151486e-02 -4.52937969e-02
-1.25955740e-01 2.19479358e-01 8.70118031e-02
-8.46548184e-02 -2.24660700e-01 -1.89256113e-01
4.31512334e-02 -1.66989587e-01 1.03618640e-01
-3.19611819e-02 -5.58271013e-02 -4.73688792e-02
5.91957177e-02 2.55302822e-01 -2.28758559e-02
4.67168633e-01 -1.93062531e-02 3.56011152e-01
3.12299782e-02 1.79241020e-02 2.88358925e-01
-3.73398573e-02 -6.72469935e-02 -1.40826927e-01
5.90252295e-02 -7.65593917e-01 -2.77861921e-01
